"JPY Swaption 1M20Y  PY 1","JPY","1","M","20","Y","PY"," 1","JPYSWAPTIONVOL1M20YN100.0"
"JPY Swaption 1M30Y  PY 1","JPY","1","M","30","Y","PY"," 1","JPYSWAPTIONVOL1M30YN100.0"
"JPY Swaption 10Y1Y  PY 1","JPY","10","Y","1","Y","PY"," 1","JPYSWAPTIONVOL10Y1YN100.0"
"JPY Swaption 10Y15Y PY 1","JPY","10","Y","15","Y","PY"," 1","JPYSWAPTIONVOL10Y15YN100.0"
"JPY Swaption 1M5Y   PY 1","JPY","1","M","5","Y","PY"," 1","JPYSWAPTIONVOL1M5YN100.0"
"JPY Swaption 10Y30Y PY 1","JPY","10","Y","30","Y","PY"," 1","JPYSWAPTIONVOL10Y30YN100.0"
"JPY Swaption 10Y2Y  PY 1","JPY","10","Y","2","Y","PY"," 1","JPYSWAPTIONVOL10Y2YN100.0"
"JPY Swaption 15Y30Y PY 1","JPY","15","Y","30","Y","PY"," 1","JPYSWAPTIONVOL15Y30YN100.0"
"JPY Swaption 15Y20Y PY 1","JPY","15","Y","20","Y","PY"," 1","JPYSWAPTIONVOL15Y20YN100.0"
"JPY Swaption 15Y10Y PY 1","JPY","15","Y","10","Y","PY"," 1","JPYSWAPTIONVOL15Y10YN100.0"
"JPY Swaption 1Y15Y  PY 2","JPY","1","Y","15","Y","PY"," 2","JPYSWAPTIONVOL1Y15YN200.0"
"JPY Swaption 15Y2Y  PY 1","JPY","15","Y","2","Y","PY"," 1","JPYSWAPTIONVOL15Y2YN100.0"
"JPY Swaption 1Y30Y  PY 2","JPY","1","Y","30","Y","PY"," 2","JPYSWAPTIONVOL1Y30YN200.0"
"JPY Swaption 15Y5Y  PY 1","JPY","15","Y","5","Y","PY"," 1","JPYSWAPTIONVOL15Y5YN100.0"
"JPY Swaption 1M2Y  PY 2","JPY","1","M","2","Y","PY"," 2","JPYSWAPTIONVOL1M2YN200.0"
"JPY Swaption 15Y1Y  PY 1","JPY","15","Y","1","Y","PY"," 1","JPYSWAPTIONVOL15Y1YN100.0"
"JPY Swaption 1M1Y  PY 2","JPY","1","M","1","Y","PY"," 2","JPYSWAPTIONVOL1M1YN200.0"
"JPY Swaption 1M5Y  PY 2","JPY","1","M","5","Y","PY"," 2","JPYSWAPTIONVOL1M5YN200.0"
"JPY Swaption 1M10Y PY 2","JPY","1","M","10","Y","PY"," 2","JPYSWAPTIONVOL1M10YN200.0"
"JPY Swaption 1M15Y PY 2","JPY","1","M","15","Y","PY"," 2","JPYSWAPTIONVOL1M15YN200.0"
"JPY Swaption 1M20Y PY 2","JPY","1","M","20","Y","PY"," 2","JPYSWAPTIONVOL1M20YN200.0"
"JPY Swaption 1M30Y PY 2","JPY","1","M","30","Y","PY"," 2","JPYSWAPTIONVOL1M30YN200.0"
"JPY Swaption 2Y30Y  PY 2","JPY","2","Y","30","Y","PY"," 2","JPYSWAPTIONVOL2Y30YN200.0"
"JPY Swaption 6M2Y   PY 2","JPY","6","M","2","Y","PY"," 2","JPYSWAPTIONVOL6M2YN200.0"
"JPY Swaption 15Y20Y PY 2","JPY","15","Y","20","Y","PY"," 2","JPYSWAPTIONVOL15Y20YN200.0"
"JPY Swaption 2Y5Y   PY 2","JPY","2","Y","5","Y","PY"," 2","JPYSWAPTIONVOL2Y5YN200.0"
"JPY Swaption 2Y1Y   PY 2","JPY","2","Y","1","Y","PY"," 2","JPYSWAPTIONVOL2Y1YN200.0"
"JPY Swaption 3M1Y   PY 2","JPY","3","M","1","Y","PY"," 2","JPYSWAPTIONVOL3M1YN200.0"
"JPY Swaption 3M15Y  PY 2","JPY","3","M","15","Y","PY"," 2","JPYSWAPTIONVOL3M15YN200.0"
"JPY Swaption 2Y15Y  PY 2","JPY","2","Y","15","Y","PY"," 2","JPYSWAPTIONVOL2Y15YN200.0"
"JPY Swaption 3M30Y  PY 2","JPY","3","M","30","Y","PY"," 2","JPYSWAPTIONVOL3M30YN200.0"
"JPY Swaption 5Y2Y   PY 2","JPY","5","Y","2","Y","PY"," 2","JPYSWAPTIONVOL5Y2YN200.0"
"JPY Swaption 5Y15Y  PY 2","JPY","5","Y","15","Y","PY"," 2","JPYSWAPTIONVOL5Y15YN200.0"
"JPY Swaption 6M1Y   PY 2","JPY","6","M","1","Y","PY"," 2","JPYSWAPTIONVOL6M1YN200.0"
"JPY Swaption 1Y2Y  PY .5","JPY","1","Y","2","Y","PY"," .5","JPYSWAPTIONVOL1Y2YN50.0"
"JPY Swaption 6M20Y  PY 2","JPY","6","M","20","Y","PY"," 2","JPYSWAPTIONVOL6M20YN200.0"
"JPY Swaption 10Y1Y  PY 2","JPY","10","Y","1","Y","PY"," 2","JPYSWAPTIONVOL10Y1YN200.0"
"JPY Swaption 10Y2Y  PY 2","JPY","10","Y","2","Y","PY"," 2","JPYSWAPTIONVOL10Y2YN200.0"
"JPY Swaption 10Y15Y PY 2","JPY","10","Y","15","Y","PY"," 2","JPYSWAPTIONVOL10Y15YN200.0"
"JPY Swaption 10Y30Y PY 2","JPY","10","Y","30","Y","PY"," 2","JPYSWAPTIONVOL10Y30YN200.0"
"JPY Swaption 15Y30Y PY 2","JPY","15","Y","30","Y","PY"," 2","JPYSWAPTIONVOL15Y30YN200.0"
"JPY Swaption 6M15Y  PY 2","JPY","6","M","15","Y","PY"," 2","JPYSWAPTIONVOL6M15YN200.0"
"JPY Swaption 15Y10Y PY 2","JPY","15","Y","10","Y","PY"," 2","JPYSWAPTIONVOL15Y10YN200.0"
"JPY Swaption 15Y5Y  PY 2","JPY","15","Y","5","Y","PY"," 2","JPYSWAPTIONVOL15Y5YN200.0"
"JPY Swaption 15Y2Y  PY 2","JPY","15","Y","2","Y","PY"," 2","JPYSWAPTIONVOL15Y2YN200.0"
"JPY Swaption 15Y1Y  PY 2","JPY","15","Y","1","Y","PY"," 2","JPYSWAPTIONVOL15Y1YN200.0"
"JPY Swaption 1M20Y PY .5","JPY","1","M","20","Y","PY"," .5","JPYSWAPTIONVOL1M20YN50.0"
"JPY Swaption 1M30Y PY .5","JPY","1","M","30","Y","PY"," .5","JPYSWAPTIONVOL1M30YN50.0"
"JPY Swaption 1M15Y PY .5","JPY","1","M","15","Y","PY"," .5","JPYSWAPTIONVOL1M15YN50.0"
"JPY Swaption 1M10Y PY .5","JPY","1","M","10","Y","PY"," .5","JPYSWAPTIONVOL1M10YN50.0"
"JPY Swaption 1M5Y  PY .5","JPY","1","M","5","Y","PY"," .5","JPYSWAPTIONVOL1M5YN50.0"
"JPY Swaption 1M2Y  PY .5","JPY","1","M","2","Y","PY"," .5","JPYSWAPTIONVOL1M2YN50.0"
"JPY Swaption 1M1Y  PY .5","JPY","1","M","1","Y","PY"," .5","JPYSWAPTIONVOL1M1YN50.0"
"JPY Swaption 1Y30Y PY .5","JPY","1","Y","30","Y","PY"," .5","JPYSWAPTIONVOL1Y30YN50.0"
"JPY Swaption 1Y15Y PY .5","JPY","1","Y","15","Y","PY"," .5","JPYSWAPTIONVOL1Y15YN50.0"
"JPY Swaption 2Y30Y PY .5","JPY","2","Y","30","Y","PY"," .5","JPYSWAPTIONVOL2Y30YN50.0"
"JPY Swaption 2Y15Y PY .5","JPY","2","Y","15","Y","PY"," .5","JPYSWAPTIONVOL2Y15YN50.0"
"JPY Swaption 2Y5Y PY .5","JPY","2","Y","5","Y","PY"," .5","JPYSWAPTIONVOL2Y5YN50.0"
"JPY Swaption 2Y1Y PY .5","JPY","2","Y","1","Y","PY"," .5","JPYSWAPTIONVOL2Y1YN50.0"
"JPY Swaption 3M1Y PY 0.5","JPY","3","M","1","Y","PY"," 0.5","JPYSWAPTIONVOL3M1YN50.0"
"JPY Swaption 5Y2Y  PY .5","JPY","5","Y","2","Y","PY"," .5","JPYSWAPTIONVOL5Y2YN50.0"
"JPY Swaption 5Y15Y PY .5","JPY","5","Y","15","Y","PY"," .5","JPYSWAPTIONVOL5Y15YN50.0"
"JPY Swaption 6M1Y  PY .5","JPY","6","M","1","Y","PY"," .5","JPYSWAPTIONVOL6M1YN50.0"
"JPY Swaption 6M2Y  PY .5","JPY","6","M","2","Y","PY"," .5","JPYSWAPTIONVOL6M2YN50.0"
"JPY Swaption 6M15Y PY .5","JPY","6","M","15","Y","PY"," .5","JPYSWAPTIONVOL6M15YN50.0"
"JPY Swaption 6M20Y PY .5","JPY","6","M","20","Y","PY"," .5","JPYSWAPTIONVOL6M20YN50.0"
"JPY Swaption 10Y1Y PY .5","JPY","10","Y","1","Y","PY"," .5","JPYSWAPTIONVOL10Y1YN50.0"
"JPY Swaption 10Y2Y PY .5","JPY","10","Y","2","Y","PY"," .5","JPYSWAPTIONVOL10Y2YN50.0"
"USD Swaption 6M2Y PY 0.5","USD","6","M","2","Y","PY"," 0.5","USDSWAPTIONVOL6M2YN50.0"
"USD Swaption 6M5Y PY 0.5","USD","6","M","5","Y","PY"," 0.5","USDSWAPTIONVOL6M5YN50.0"
"USD Swaption 2Y5Y PY 0.5","USD","2","Y","5","Y","PY"," 0.5","USDSWAPTIONVOL2Y5YN50.0"
"USD Swaption 3Y2Y PY 0.5","USD","3","Y","2","Y","PY"," 0.5","USDSWAPTIONVOL3Y2YN50.0"
"USD Swaption 3Y5Y PY 0.5","USD","3","Y","5","Y","PY"," 0.5","USDSWAPTIONVOL3Y5YN50.0"
"USD Swaption 1Y2Y PY 1","USD","1","Y","2","Y","PY"," 1","USDSWAPTIONVOL1Y2YN100.0"
"USD Swaption 2Y5Y PY 1","USD","2","Y","5","Y","PY"," 1","USDSWAPTIONVOL2Y5YN100.0"
"USD Swaption 3Y2Y PY 1","USD","3","Y","2","Y","PY"," 1","USDSWAPTIONVOL3Y2YN100.0"
"USD Swaption 3Y5Y PY 1","USD","3","Y","5","Y","PY"," 1","USDSWAPTIONVOL3Y5YN100.0"
"USD Swaption 3Y10Y PY 1","USD","3","Y","10","Y","PY"," 1","USDSWAPTIONVOL3Y10YN100.0"
"USD Swaption 3Y30Y PY 1","USD","3","Y","30","Y","PY"," 1","USDSWAPTIONVOL3Y30YN100.0"
"USD Swaption 5Y2Y PY 1","USD","5","Y","2","Y","PY"," 1","USDSWAPTIONVOL5Y2YN100.0"
"USD Swaption 2Y30Y PY 1","USD","2","Y","30","Y","PY"," 1","USDSWAPTIONVOL2Y30YN100.0"
"USD Swaption 6M2Y PY .75","USD","6","M","2","Y","PY"," .75","USDSWAPTIONVOL6M2YN75.0"
"USD Swaption 3M1Y PY .75","USD","3","M","1","Y","PY"," .75","USDSWAPTIONVOL3M1YN75.0"
"USD Swaption 3M2Y PY .75","USD","3","M","2","Y","PY"," .75","USDSWAPTIONVOL3M2YN75.0"
"USD Swaption 3M5Y PY .75","USD","3","M","5","Y","PY"," .75","USDSWAPTIONVOL3M5YN75.0"
"USD Swaption 6M1Y PY .75","USD","6","M","1","Y","PY"," .75","USDSWAPTIONVOL6M1YN75.0"
"USD Swaption 6M5Y PY .75","USD","6","M","5","Y","PY"," .75","USDSWAPTIONVOL6M5YN75.0"
"USD Swaption 2Y1Y PY .75","USD","2","Y","1","Y","PY"," .75","USDSWAPTIONVOL2Y1YN75.0"
"USD Swaption 2Y2Y PY .75","USD","2","Y","2","Y","PY"," .75","USDSWAPTIONVOL2Y2YN75.0"
"USD Swaption 2Y5Y PY .75","USD","2","Y","5","Y","PY"," .75","USDSWAPTIONVOL2Y5YN75.0"
"USD Swaption 5Y1Y PY .75","USD","5","Y","1","Y","PY"," .75","USDSWAPTIONVOL5Y1YN75.0"
"USD Swaption 5Y5Y PY .75","USD","5","Y","5","Y","PY"," .75","USDSWAPTIONVOL5Y5YN75.0"
"USD Swaption 5Y2Y PY .75","USD","5","Y","2","Y","PY"," .75","USDSWAPTIONVOL5Y2YN75.0"
"USD Swaption 6M1Y  PY 1","USD","6","M","1","Y","PY"," 1","USDSWAPTIONVOL6M1YN100.0"
"USD Swaption 6M2Y  PY 1","USD","6","M","2","Y","PY"," 1","USDSWAPTIONVOL6M2YN100.0"
"USD Swaption 6M5Y  PY 1","USD","6","M","5","Y","PY"," 1","USDSWAPTIONVOL6M5YN100.0"
"USD Swaption 6M10Y PY 1","USD","6","M","10","Y","PY"," 1","USDSWAPTIONVOL6M10YN100.0"
"USD Swaption 6M20Y PY 1","USD","6","M","20","Y","PY"," 1","USDSWAPTIONVOL6M20YN100.0"
"USD Swaption 6M30Y PY 1","USD","6","M","30","Y","PY"," 1","USDSWAPTIONVOL6M30YN100.0"
"USD Swaption 6M1Y PY .25","USD","6","M","1","Y","PY"," .25","USDSWAPTIONVOL6M1YN25.0"
"USD Swaption 6M2Y PY .25","USD","6","M","2","Y","PY"," .25","USDSWAPTIONVOL6M2YN25.0"
"USD Swaption 6M5Y PY .25","USD","6","M","5","Y","PY"," .25","USDSWAPTIONVOL6M5YN25.0"
"USD Swaption 6M1Y PY .50","USD","6","M","1","Y","PY"," .50","USDSWAPTIONVOL6M1YN50.0"
"USD Swaption 6M2Y PY .50","USD","6","M","2","Y","PY"," .50","USDSWAPTIONVOL6M2YN50.0"
"USD Swaption 6M5Y PY .50","USD","6","M","5","Y","PY"," .50","USDSWAPTIONVOL6M5YN50.0"
"USD Swaption 6M1Y PY .75","USD","6","M","1","Y","PY"," .75","USDSWAPTIONVOL6M1YN75.0"
"USD Swaption 6M2Y PY .75","USD","6","M","2","Y","PY"," .75","USDSWAPTIONVOL6M2YN75.0"
"USD Swaption 6M5Y PY .75","USD","6","M","5","Y","PY"," .75","USDSWAPTIONVOL6M5YN75.0"
"USD Swaption 6M1Y PY 1","USD","6","M","1","Y","PY"," 1","USDSWAPTIONVOL6M1YN100.0"
"USD Swaption 6M2Y PY 1","USD","6","M","2","Y","PY"," 1","USDSWAPTIONVOL6M2YN100.0"
"USD Swaption 6M5Y PY 1","USD","6","M","5","Y","PY"," 1","USDSWAPTIONVOL6M5YN100.0"
"USD Swaption 6M20Y PY 1","USD","6","M","20","Y","PY"," 1","USDSWAPTIONVOL6M20YN100.0"
"USD Swaption 6M30Y PY 1","USD","6","M","30","Y","PY"," 1","USDSWAPTIONVOL6M30YN100.0"
"USD Swaption 6M10Y PY 1","USD","6","M","10","Y","PY"," 1","USDSWAPTIONVOL6M10YN100.0"
"USD Swaption 3Y5Y  PY 25","USD","3","Y","5","Y","PY"," 25","USDSWAPTIONVOL3Y5YN25.0"
"USD Swaption 3Y10Y PY 25","USD","3","Y","10","Y","PY"," 25","USDSWAPTIONVOL3Y10YN25.0"
"USD Swaption 3Y20Y PY 25","USD","3","Y","20","Y","PY"," 25","USDSWAPTIONVOL3Y20YN25.0"
"USD Swaption 3Y30Y PY 25","USD","3","Y","30","Y","PY"," 25","USDSWAPTIONVOL3Y30YN25.0"
"USD Swaption 4Y5Y  PY 25","USD","4","Y","5","Y","PY"," 25","USDSWAPTIONVOL4Y5YN25.0"
"USD Swaption 4Y10Y PY 25","USD","4","Y","10","Y","PY"," 25","USDSWAPTIONVOL4Y10YN25.0"
"USD Swaption 4Y20Y PY 25","USD","4","Y","20","Y","PY"," 25","USDSWAPTIONVOL4Y20YN25.0"
"USD Swaption 4Y30Y PY 25","USD","4","Y","30","Y","PY"," 25","USDSWAPTIONVOL4Y30YN25.0"
"USD Swaption 3Y5Y  PY 50","USD","3","Y","5","Y","PY"," 50","USDSWAPTIONVOL3Y5YN50.0"
"USD Swaption 3Y10Y PY 50","USD","3","Y","10","Y","PY"," 50","USDSWAPTIONVOL3Y10YN50.0"
"USD Swaption 3Y20Y PY 50","USD","3","Y","20","Y","PY"," 50","USDSWAPTIONVOL3Y20YN50.0"
"USD Swaption 3Y30Y PY 50","USD","3","Y","30","Y","PY"," 50","USDSWAPTIONVOL3Y30YN50.0"
"USD Swaption 4Y5Y  PY 50","USD","4","Y","5","Y","PY"," 50","USDSWAPTIONVOL4Y5YN50.0"
"USD Swaption 4Y10Y PY 50","USD","4","Y","10","Y","PY"," 50","USDSWAPTIONVOL4Y10YN50.0"
"USD Swaption 4Y20Y PY 50","USD","4","Y","20","Y","PY"," 50","USDSWAPTIONVOL4Y20YN50.0"
"USD Swaption 4Y30Y PY 50","USD","4","Y","30","Y","PY"," 50","USDSWAPTIONVOL4Y30YN50.0"
"USD Swaption 3Y5Y  PY 1","USD","3","Y","5","Y","PY"," 1","USDSWAPTIONVOL3Y5YN100.0"
"USD Swaption 3Y10Y PY 1","USD","3","Y","10","Y","PY"," 1","USDSWAPTIONVOL3Y10YN100.0"
"USD Swaption 3Y30Y PY 1","USD","3","Y","30","Y","PY"," 1","USDSWAPTIONVOL3Y30YN100.0"
"USD Swaption 4Y5Y  PY 1","USD","4","Y","5","Y","PY"," 1","USDSWAPTIONVOL4Y5YN100.0"
"USD Swaption 4Y10Y PY 1","USD","4","Y","10","Y","PY"," 1","USDSWAPTIONVOL4Y10YN100.0"
"USD Swaption 4Y20Y PY 1","USD","4","Y","20","Y","PY"," 1","USDSWAPTIONVOL4Y20YN100.0"
"USD Swaption 4Y30Y PY 1","USD","4","Y","30","Y","PY"," 1","USDSWAPTIONVOL4Y30YN100.0"
"USD Swaption 3Y5Y  PY 2","USD","3","Y","5","Y","PY"," 2","USDSWAPTIONVOL3Y5YN200.0"
"USD Swaption 3Y20Y PY 1","USD","3","Y","20","Y","PY"," 1","USDSWAPTIONVOL3Y20YN100.0"
"USD Swaption 3Y10Y PY 2","USD","3","Y","10","Y","PY"," 2","USDSWAPTIONVOL3Y10YN200.0"
"USD Swaption 3Y20Y PY 2","USD","3","Y","20","Y","PY"," 2","USDSWAPTIONVOL3Y20YN200.0"
"USD Swaption 3Y30Y PY 2","USD","3","Y","30","Y","PY"," 2","USDSWAPTIONVOL3Y30YN200.0"
"USD Swaption 4Y5Y  PY 2","USD","4","Y","5","Y","PY"," 2","USDSWAPTIONVOL4Y5YN200.0"
"USD Swaption 4Y10Y PY 2","USD","4","Y","10","Y","PY"," 2","USDSWAPTIONVOL4Y10YN200.0"
"USD Swaption 4Y20Y PY 2","USD","4","Y","20","Y","PY"," 2","USDSWAPTIONVOL4Y20YN200.0"
"USD Swaption 4Y30Y PY 2","USD","4","Y","30","Y","PY"," 2","USDSWAPTIONVOL4Y30YN200.0"
"USD Swaption 3Y20Y PY 5","USD","3","Y","20","Y","PY"," 5","USDSWAPTIONVOL3Y20YN500.0"
"USD Swaption 4Y5Y  PY 5","USD","4","Y","5","Y","PY"," 5","USDSWAPTIONVOL4Y5YN500.0"
"USD Swaption 4Y10Y PY 5","USD","4","Y","10","Y","PY"," 5","USDSWAPTIONVOL4Y10YN500.0"
"USD Swaption 4Y20Y PY 5","USD","4","Y","20","Y","PY"," 5","USDSWAPTIONVOL4Y20YN500.0"
"USD Swaption 4Y30Y PY 5","USD","4","Y","30","Y","PY"," 5","USDSWAPTIONVOL4Y30YN500.0"
"USD Swaption 3Y20Y PY 1","USD","3","Y","20","Y","PY"," 1","USDSWAPTIONVOL3Y20YN100.0"
"USD Swaption 4Y5Y  PY 1","USD","4","Y","5","Y","PY"," 1","USDSWAPTIONVOL4Y5YN100.0"
"USD Swaption 4Y10Y PY 1","USD","4","Y","10","Y","PY"," 1","USDSWAPTIONVOL4Y10YN100.0"
"USD Swaption 4Y20Y PY 1","USD","4","Y","20","Y","PY"," 1","USDSWAPTIONVOL4Y20YN100.0"
"USD Swaption 4Y30Y PY 1","USD","4","Y","30","Y","PY"," 1","USDSWAPTIONVOL4Y30YN100.0"
"USD Swaption 3Y30Y PY 2","USD","3","Y","30","Y","PY"," 2","USDSWAPTIONVOL3Y30YN200.0"
"USD Swaption 3Y10Y PY 2","USD","3","Y","10","Y","PY"," 2","USDSWAPTIONVOL3Y10YN200.0"
"USD Swaption 3Y20Y PY 2","USD","3","Y","20","Y","PY"," 2","USDSWAPTIONVOL3Y20YN200.0"
"USD Swaption 3Y5Y PY 2","USD","3","Y","5","Y","PY"," 2","USDSWAPTIONVOL3Y5YN200.0"
"USD Swaption 4Y5Y  PY 2","USD","4","Y","5","Y","PY"," 2","USDSWAPTIONVOL4Y5YN200.0"
"USD Swaption 4Y10Y PY 2","USD","4","Y","10","Y","PY"," 2","USDSWAPTIONVOL4Y10YN200.0"
"USD Swaption 4Y20Y PY 2","USD","4","Y","20","Y","PY"," 2","USDSWAPTIONVOL4Y20YN200.0"
"USD Swaption 4Y30Y PY 2","USD","4","Y","30","Y","PY"," 2","USDSWAPTIONVOL4Y30YN200.0"
"USD Swaption 3Y5Y  PY 75","USD","3","Y","5","Y","PY"," 75","USDSWAPTIONVOL3Y5YN75.0"
"USD Swaption 3Y10Y PY 75","USD","3","Y","10","Y","PY"," 75","USDSWAPTIONVOL3Y10YN75.0"
"USD Swaption 3Y20Y PY 75","USD","3","Y","20","Y","PY"," 75","USDSWAPTIONVOL3Y20YN75.0"
"USD Swaption 3Y30Y PY 75","USD","3","Y","30","Y","PY"," 75","USDSWAPTIONVOL3Y30YN75.0"
"USD Swaption 4Y5Y  PY 75","USD","4","Y","5","Y","PY"," 75","USDSWAPTIONVOL4Y5YN75.0"
"USD Swaption 4Y10Y PY 75","USD","4","Y","10","Y","PY"," 75","USDSWAPTIONVOL4Y10YN75.0"
"USD Swaption 4Y20Y PY 75","USD","4","Y","20","Y","PY"," 75","USDSWAPTIONVOL4Y20YN75.0"
"USD Swaption 4Y30Y PY 75","USD","4","Y","30","Y","PY"," 75","USDSWAPTIONVOL4Y30YN75.0"
"USD Swaption 3Y5Y PY 75","USD","3","Y","5","Y","PY"," 75","USDSWAPTIONVOL3Y5YN75.0"
"USD Swaption 3Y10Y PY 75","USD","3","Y","10","Y","PY"," 75","USDSWAPTIONVOL3Y10YN75.0"
"USD Swaption 3Y20Y PY 75","USD","3","Y","20","Y","PY"," 75","USDSWAPTIONVOL3Y20YN75.0"
"USD Swaption 3Y30Y PY 75","USD","3","Y","30","Y","PY"," 75","USDSWAPTIONVOL3Y30YN75.0"
"USD Swaption 4Y5Y  PY 75","USD","4","Y","5","Y","PY"," 75","USDSWAPTIONVOL4Y5YN75.0"
"USD Swaption 4Y10Y PY 75","USD","4","Y","10","Y","PY"," 75","USDSWAPTIONVOL4Y10YN75.0"
"USD Swaption 4Y20Y PY 75","USD","4","Y","20","Y","PY"," 75","USDSWAPTIONVOL4Y20YN75.0"
"USD Swaption 4Y30Y PY 75","USD","4","Y","30","Y","PY"," 75","USDSWAPTIONVOL4Y30YN75.0"
"USD Swaption 3M3M PY 0.2","USD","3","M","3","M","PY"," 0.2","USDSWAPTIONVOL3M3MN20.0"
"USD Swaption 3M3M PY 0.2","USD","3","M","3","M","PY"," 0.2","USDSWAPTIONVOL3M3MN20.0"
"USD Swaption 3M3M PY 0.5","USD","3","M","3","M","PY"," 0.5","USDSWAPTIONVOL3M3MN50.0"
"USD Swaption 3M3M PY 0.5","USD","3","M","3","M","PY"," 0.5","USDSWAPTIONVOL3M3MN50.0"
"USD Swaption 3M3M PY 0.7","USD","3","M","3","M","PY"," 0.7","USDSWAPTIONVOL3M3MN70.0"
"USD Swaption 3M3M PY 1","USD","3","M","3","M","PY"," 1","USDSWAPTIONVOL3M3MN100.0"
"USD Swaption 3M3M PY 1","USD","3","M","3","M","PY"," 1","USDSWAPTIONVOL3M3MN100.0"
"USD Swaption 3M3M PY 0.7","USD","3","M","3","M","PY"," 0.7","USDSWAPTIONVOL3M3MN70.0"
"USD Swaption 3M3M PY 2","USD","3","M","3","M","PY"," 2","USDSWAPTIONVOL3M3MN200.0"
"USD Swaption 3M3M PY 2","USD","3","M","3","M","PY"," 2","USDSWAPTIONVOL3M3MN200.0"
"USD Swaption 3M1Y PY 0.2","USD","3","M","1","Y","PY"," 0.2","USDSWAPTIONVOL3M1YN20.0"
"USD Swaption 3M1Y PY 0.5","USD","3","M","1","Y","PY"," 0.5","USDSWAPTIONVOL3M1YN50.0"
"USD Swaption 3M1Y PY 0.5","USD","3","M","1","Y","PY"," 0.5","USDSWAPTIONVOL3M1YN50.0"
"USD Swaption 3M1Y PY 0.7","USD","3","M","1","Y","PY"," 0.7","USDSWAPTIONVOL3M1YN70.0"
"USD Swaption 3M1Y PY 1","USD","3","M","1","Y","PY"," 1","USDSWAPTIONVOL3M1YN100.0"
"USD Swaption 3M1Y PY 1","USD","3","M","1","Y","PY"," 1","USDSWAPTIONVOL3M1YN100.0"
"USD Swaption 3M1Y PY 2","USD","3","M","1","Y","PY"," 2","USDSWAPTIONVOL3M1YN200.0"
"USD Swaption 3M1Y PY 2","USD","3","M","1","Y","PY"," 2","USDSWAPTIONVOL3M1YN200.0"
"USD Swaption 3M2Y PY .25","USD","3","M","2","Y","PY"," .25","USDSWAPTIONVOL3M2YN25.0"
"USD Swaption 3M2Y PY 0.5","USD","3","M","2","Y","PY"," 0.5","USDSWAPTIONVOL3M2YN50.0"
"USD Swaption 3M2Y PY 0.5","USD","3","M","2","Y","PY"," 0.5","USDSWAPTIONVOL3M2YN50.0"
"USD Swaption 3M2Y PY 0.7","USD","3","M","2","Y","PY"," 0.7","USDSWAPTIONVOL3M2YN70.0"
"USD Swaption 3M2Y PY 1","USD","3","M","2","Y","PY"," 1","USDSWAPTIONVOL3M2YN100.0"
